pureEnv,left1to2,left2to3,left3to4,left4to5,gustyLeft1to2,gustyLeft2to3,gustyLeft3to4,gustyLeft4to5,right1to2,right2to3,right3to4,right4to5,gustyRight1to2,gustyRight2to3,gustyRight3to4,gustyRight4to5,sides1to2,sides2to3,sides3to4,sides4to5,gustySides1to2,gustySides2to3,gustySides3to4,gustySides4to5
892.26,715.12,217.02,45.24,-35.72,871.51,382.55,70.39,-12.66,895.82,871.71,844.43,733.91,896.45,879.3,881.51,832.81,855.99,622.83,267.85,110.17,863.75,636.72,353.73,246.92
31.17,165.97,127.12,57.25,22.62,29.26,184.11,71.17,26.07,29.02,25.23,34.83,61.85,25.24,95.89,28.62,51.23,55.78,185.62,173.99,74.84,47.27,193.21,226.46,137.6
