pureEnv,left1to2,left2to3,left3to4,left4to5,gustyLeft1to2,gustyLeft2to3,gustyLeft3to4,gustyLeft4to5,right1to2,right2to3,right3to4,right4to5,gustyRight1to2,gustyRight2to3,gustyRight3to4,gustyRight4to5,sides1to2,sides2to3,sides3to4,sides4to5,gustySides1to2,gustySides2to3,gustySides3to4,gustySides4to5
829.11,893.64,655.25,-23.05,-76.19,888.21,856.42,227.14,33.99,254.06,91.28,29.28,-22.97,654.18,466.69,308.77,69.23,777.11,563.88,136.39,2.39,703.55,540.96,92.49,-16.71
104.47,26.84,185.16,56.91,5.1,37.24,42.16,147.67,62.11,46.15,36.47,23.66,28.61,86.06,98.92,83.67,64.02,83.09,235.92,181.38,87.98,106.05,137.44,104.5,58.32
