pureEnv,left1to2,left2to3,left3to4,left4to5,gustyLeft1to2,gustyLeft2to3,gustyLeft3to4,gustyLeft4to5,right1to2,right2to3,right3to4,right4to5,gustyRight1to2,gustyRight2to3,gustyRight3to4,gustyRight4to5,sides1to2,sides2to3,sides3to4,sides4to5,gustySides1to2,gustySides2to3,gustySides3to4,gustySides4to5
903.84,889.93,797.2,96.54,-79.17,903.32,884.12,752.43,44.15,871.68,868.37,832.88,789.48,887.43,863.47,847.77,853.15,883.56,851.64,659.81,45.59,878.96,863.01,664.4,87.03
29.12,58.81,127.52,254.03,1.58,31.17,60.64,134.81,140.54,96.26,69.79,88.73,75.28,43.04,119.41,75.87,102.64,63.47,103.89,256.12,127.67,94.0,70.38,278.36,177.05
