pureEnv,left1to2,left2to3,left3to4,left4to5,gustyLeft1to2,gustyLeft2to3,gustyLeft3to4,gustyLeft4to5,right1to2,right2to3,right3to4,right4to5,gustyRight1to2,gustyRight2to3,gustyRight3to4,gustyRight4to5,sides1to2,sides2to3,sides3to4,sides4to5,gustySides1to2,gustySides2to3,gustySides3to4,gustySides4to5
170.88,-46.27,-56.78,-65.55,-74.72,-38.4,-33.77,-44.44,-60.98,693.66,796.67,853.65,858.77,344.13,354.9,371.12,450.95,65.89,2.48,-0.91,-15.11,160.28,164.08,192.93,181.62
122.88,28.72,21.26,15.87,7.31,33.32,30.76,25.2,18.96,178.55,162.04,105.58,101.77,205.39,190.85,212.13,175.99,83.01,57.98,53.31,39.76,163.34,204.39,191.35,191.61
