pureEnv,left1to2,left2to3,left3to4,left4to5,gustyLeft1to2,gustyLeft2to3,gustyLeft3to4,gustyLeft4to5,right1to2,right2to3,right3to4,right4to5,gustyRight1to2,gustyRight2to3,gustyRight3to4,gustyRight4to5,sides1to2,sides2to3,sides3to4,sides4to5,gustySides1to2,gustySides2to3,gustySides3to4,gustySides4to5
809.02,783.61,781.08,789.1,528.85,784.32,756.31,790.71,690.73,802.41,769.13,808.52,769.66,778.71,817.87,777.49,788.48,805.27,791.27,777.58,737.71,797.78,768.97,775.23,761.86
72.41,105.13,115.38,139.02,232.73,137.36,150.04,158.95,199.57,102.92,153.61,88.87,124.56,128.46,86.48,145.44,98.64,109.93,104.87,141.61,193.13,95.78,147.1,130.77,135.93
